公司代碼	簡稱	TSE 產業別	年月	轉投資名稱	地區	期末累計匯出金額(NTD)
3550	聯穎         	28	201012	凱穎電子(吳江)      	0	0
3550	聯穎         	28	201012	凱穎電子(昆山)      	0	0
3550	聯穎         	28	201012	凱穎電子(深圳)      	2	0
3550	聯穎         	28	201012	惠勝塑膠(深圳)      	2	0
3550	聯穎         	28	201012	新雅電線電纜(深圳)  	2	0
3550	聯穎         	28	201012	源富聯穎科技(深圳)  	2	0
3550	聯穎         	28	201012	萬福塑膠(深圳)      	2	0
3550	聯穎         	28	201012	聯穎電線電纜(深圳)有	2	14942
3550	聯穎         	28	201112	1	      	39983
3550	聯穎         	28	201112	百鴻電線 (深圳)     	2	12190
3550	聯穎         	28	201112	吳江市萬豐塑膠      	0	0
3550	聯穎         	28	201112	昆山廣穎電線        	0	0
3550	聯穎         	28	201112	昆山聯穎電線電纜    	0	12190
3550	聯穎         	28	201112	深圳聯穎通訊        	2	0
3550	聯穎         	28	201112	凱穎電子(吳江)      	0	0
3550	聯穎         	28	201112	凱穎電子(昆山)      	0	0
3550	聯穎         	28	201112	凱穎電子(深圳)      	2	0
3550	聯穎         	28	201112	惠勝塑膠(深圳)      	2	0
3550	聯穎         	28	201112	新雅電線電纜(深圳)  	2	0
3550	聯穎         	28	201112	源富聯穎科技(深圳)  	2	0
3550	聯穎         	28	201112	萬福塑膠(深圳)      	2	0
3550	聯穎         	28	201112	嘉森塑膠（深圳）    	2	0
3550	聯穎         	28	201112	聯穎電線電纜(深圳)有	2	15603
3550	聯穎         	28	201212	1	      	39983
3550	聯穎         	28	201212	百鴻電線 (深圳)     	2	12190
3550	聯穎         	28	201212	吳江市萬豐塑膠      	0	0
3550	聯穎         	28	201212	昆山廣穎電線        	0	0
3550	聯穎         	28	201212	昆山聯穎電線電纜    	0	12190
3550	聯穎         	28	201212	深圳慶營            	2	0
3550	聯穎         	28	201212	深圳聯穎通訊        	2	0
3550	聯穎         	28	201212	凱穎電子(吳江)      	0	0
3550	聯穎         	28	201212	凱穎電子(昆山)      	0	0
3550	聯穎         	28	201212	凱穎電子(深圳)      	2	0
3550	聯穎         	28	201212	惠勝塑膠(深圳)      	2	0
3550	聯穎         	28	201212	新雅電線電纜(深圳)  	2	0
3550	聯穎         	28	201212	源富聯穎科技(深圳)  	2	0
3550	聯穎         	28	201212	萬福塑膠(深圳)      	2	0
3550	聯穎         	28	201212	嘉森塑膠（深圳）    	2	0
3550	聯穎         	28	201212	聯穎電線電纜(深圳)有	2	15603
3550	聯穎         	28	201312	1	      	39223
3550	聯穎         	28	201312	百鴻電線 (深圳)     	2	11958
3550	聯穎         	28	201312	吳江市萬豐塑膠      	0	0
3550	聯穎         	28	201312	昆山廣穎電線        	0	0
3550	聯穎         	28	201312	昆山聯穎電線電纜    	0	11958
3550	聯穎         	28	201312	深圳慶營            	2	0
3550	聯穎         	28	201312	深圳聯穎通訊        	2	0
3550	聯穎         	28	201312	凱穎電子(吳江)      	0	0
3550	聯穎         	28	201312	凱穎電子(昆山)      	0	0
3550	聯穎         	28	201312	凱穎電子(深圳)      	2	0
3550	聯穎         	28	201312	惠勝塑膠(深圳)      	2	0
3550	聯穎         	28	201312	新雅電線電纜(深圳)  	2	0
3550	聯穎         	28	201312	源富聯穎科技(深圳)  	2	0
3550	聯穎         	28	201312	萬福塑膠(深圳)      	2	0
3550	聯穎         	28	201312	嘉森塑膠（深圳）    	2	0
3550	聯穎         	28	201312	聯穎電線電纜(深圳)有	2	15307
3550	聯穎         	28	201412	1	      	41623
3550	聯穎         	28	201412	百鴻電線 (深圳)     	2	12690
3550	聯穎         	28	201412	吳江市萬豐塑膠      	0	0
3550	聯穎         	28	201412	昆山廣穎電線        	0	0
3550	聯穎         	28	201412	昆山聯穎電線電纜    	0	12690
3550	聯穎         	28	201412	深圳協昌精密組件    	2	0
3550	聯穎         	28	201412	深圳聯穎通訊        	2	0
3550	聯穎         	28	201412	凱穎電子(吳江)      	0	0
3550	聯穎         	28	201412	凱穎電子(昆山)      	0	0
3550	聯穎         	28	201412	凱穎電子(深圳)      	2	0
3550	聯穎         	28	201412	惠勝塑膠(深圳)      	2	0
3550	聯穎         	28	201412	新雅電線電纜(深圳)  	2	0
3550	聯穎         	28	201412	源富聯穎科技(深圳)  	2	0
3550	聯穎         	28	201412	萬福塑膠(深圳)      	2	0
3550	聯穎         	28	201412	嘉森塑膠（深圳）    	2	0
3550	聯穎         	28	201412	聯穎電線電纜(深圳)有	2	16243
3550	聯穎         	28	201512	1	      	43172
3550	聯穎         	28	201512	百鴻電線 (深圳)     	2	13162
3550	聯穎         	28	201512	吳江市萬豐塑膠      	0	0
3550	聯穎         	28	201512	昆山廣穎電線        	0	0
3550	聯穎         	28	201512	昆山聯穎電線電纜    	0	13162
3550	聯穎         	28	201512	深圳市協昌貿易      	2	0
3550	聯穎         	28	201512	深圳聯穎通訊        	2	0
3550	聯穎         	28	201512	凱穎電子(昆山)      	0	0
3550	聯穎         	28	201512	凱穎電子(深圳)      	2	0
3550	聯穎         	28	201512	惠勝塑膠(深圳)      	2	0
3550	聯穎         	28	201512	新雅電線電纜(深圳)  	2	0
3550	聯穎         	28	201512	源富聯穎科技(深圳)  	2	0
3550	聯穎         	28	201512	萬福塑膠(深圳)      	2	0
3550	聯穎         	28	201512	嘉森塑膠（深圳）    	2	0
3550	聯穎         	28	201512	聯穎電線電纜(深圳)有	2	16848
3550	聯穎         	28	201612	1	      	42312
3550	聯穎         	28	201612	百鴻電線 (深圳)     	2	12900
3550	聯穎         	28	201612	吳江市萬豐塑膠      	0	0
3550	聯穎         	28	201612	昆山廣穎電線        	0	0
3550	聯穎         	28	201612	昆山聯穎電線電纜    	0	12900
3550	聯穎         	28	201612	深圳市協昌貿易      	2	0
3550	聯穎         	28	201612	深圳聯穎通訊        	2	0
3550	聯穎         	28	201612	凱穎電子(昆山)      	0	0
3550	聯穎         	28	201612	惠勝塑膠(深圳)      	2	0
3550	聯穎         	28	201612	新雅電線電纜(深圳)  	2	0
3550	聯穎         	28	201612	源富聯穎科技(深圳)  	2	0
3550	聯穎         	28	201612	萬福塑膠(深圳)      	2	0
3550	聯穎         	28	201612	嘉森塑膠（深圳）    	2	0
3550	聯穎         	28	201612	聯穎電線電纜(深圳)有	2	16512
3550	聯穎         	28	201712	1	      	39085
3550	聯穎         	28	201712	百鴻電線 (深圳)     	2	11916
3550	聯穎         	28	201712	吳江市萬豐塑膠      	0	0
3550	聯穎         	28	201712	昆山廣穎電線        	0	0
3550	聯穎         	28	201712	昆山聯穎電線電纜    	0	11916
3550	聯穎         	28	201712	深圳市協昌貿易      	2	0
3550	聯穎         	28	201712	深圳聯穎通訊        	2	0
3550	聯穎         	28	201712	凱穎電子(昆山)      	0	0
3550	聯穎         	28	201712	惠勝塑膠(深圳)      	2	0
3550	聯穎         	28	201712	新雅電線電纜(深圳)  	2	0
3550	聯穎         	28	201712	源富聯穎科技(深圳)  	2	0
3550	聯穎         	28	201712	萬福塑膠(深圳)      	2	0
3550	聯穎         	28	201712	嘉森塑膠（深圳）    	2	0
3550	聯穎         	28	201712	聯穎電線電纜(深圳)有	2	15253
3550	聯穎         	28	201812	1	      	40449
3550	聯穎         	28	201812	百鴻電線 (深圳)     	2	12332
3550	聯穎         	28	201812	吳江市萬豐塑膠      	0	0
3550	聯穎         	28	201812	昆山廣穎電線        	0	0
3550	聯穎         	28	201812	昆山聯穎電線電纜    	0	12332
3550	聯穎         	28	201812	深圳市協昌貿易      	2	0
3550	聯穎         	28	201812	深圳聯穎通訊        	2	0
3550	聯穎         	28	201812	凱穎電子(昆山)      	0	0
3550	聯穎         	28	201812	惠勝塑膠(深圳)      	2	0
3550	聯穎         	28	201812	新雅電線電纜(深圳)  	2	0
3550	聯穎         	28	201812	源富聯穎科技(深圳)  	2	0
3550	聯穎         	28	201812	萬福塑膠(深圳)      	2	0
3550	聯穎         	28	201812	嘉森塑膠（深圳）    	2	0
3550	聯穎         	28	201812	聯穎電線電纜(深圳)有	2	15785
3557	嘉威         	26	200612	1	      	4750
3557	嘉威         	26	200612	蘇州嘉威光學技術諮詢	0	4750
3557	嘉威         	26	200712	1	      	4750
3557	嘉威         	26	200712	蘇州嘉威光學技術諮詢	0	4750
3557	嘉威         	26	200812	1	      	4750
3557	嘉威         	26	200812	蘇州嘉威光學技術諮詢	0	4750
3557	嘉威         	26	200912	1	      	4750
3557	嘉威         	26	200912	蘇州嘉威光學技術諮詢	0	4750
3557	嘉威         	26	201012	1	      	164525
3557	嘉威         	26	201012	嘉威光電(蘇州)      	0	159775
3557	嘉威         	26	201012	蘇州嘉威光學技術諮詢	0	4750
3557	嘉威         	26	201112	1	      	161559
3557	嘉威         	26	201112	嘉威光電(蘇州)      	0	159775
3557	嘉威         	26	201112	蘇州嘉威光學技術諮詢	0	1784
3557	嘉威         	26	201212	1	      	159775
3557	嘉威         	26	201212	嘉威光電(蘇州)      	0	159775
3557	嘉威         	26	201312	1	      	159775
3557	嘉威         	26	201312	嘉威光電(蘇州)      	0	159775
3557	嘉威         	26	201412	1	      	159775
3557	嘉威         	26	201412	嘉威光電(蘇州)      	0	159775
3557	嘉威         	26	201512	1	      	159775
3557	嘉威         	26	201512	嘉威光電(蘇州)      	0	159775
3557	嘉威         	26	201612	1	      	159775
3557	嘉威         	26	201612	嘉威光電(蘇州)      	0	159775
3557	嘉威         	26	201712	1	      	159775
3557	嘉威         	26	201712	嘉威光電(蘇州)      	0	159775
3557	嘉威         	26	201812	1	      	159775
3557	嘉威         	26	201812	嘉威光電(蘇州)      	0	159775
3563	牧德         	26	200712	1	      	26376
3563	牧德         	26	200712	東莞牧德設備維修    	2	26376
3563	牧德         	26	200812	1	      	26715
3563	牧德         	26	200812	東莞牧德設備維修    	2	26715
3563	牧德         	26	200912	1	      	26040
3563	牧德         	26	200912	東莞牧德設備維修    	2	26040
3563	牧德         	26	201012	1	      	23691
3563	牧德         	26	201012	東莞牧德設備維修    	2	23691
3563	牧德         	26	201112	1	      	48583
3563	牧德         	26	201112	東莞牧德設備維修    	2	48583
3563	牧德         	26	201212	1	      	46601
3563	牧德         	26	201212	東莞牧德設備維修    	2	46601
3563	牧德         	26	201312	1	      	50042
3563	牧德         	26	201312	東莞牧德設備維修    	2	50042
3563	牧德         	26	201412	1	      	50042
3563	牧德         	26	201412	東莞牧德設備維修    	2	50042
3563	牧德         	26	201512	1	      	50042
3563	牧德         	26	201512	東莞牧德設備維修    	2	50042
3563	牧德         	26	201612	1	      	50042
3563	牧德         	26	201612	東莞牧德設備維修    	2	50042
3563	牧德         	26	201712	1	      	50042
3563	牧德         	26	201712	東莞牧德設備維修    	2	50042
3563	牧德         	26	201812	1	      	50042
3563	牧德         	26	201812	東莞牧德設備維修    	2	50042
3576	聯合再生     	26	201312	1	      	3594000
3576	聯合再生     	26	201312	旺能光電(吳江)      	0	3594000
3576	聯合再生     	26	201412	1	      	3806400
3576	聯合再生     	26	201412	旺能光電(吳江)      	0	3806400
3576	聯合再生     	26	201512	1	      	4133250
3576	聯合再生     	26	201512	旺能光電(吳江)      	0	3967920
3576	聯合再生     	26	201512	新日光（南昌）      	0	165330
3576	聯合再生     	26	201612	1	      	4034875
3576	聯合再生     	26	201612	旺能光電(吳江)      	0	3873480
3576	聯合再生     	26	201612	新日光（南昌）      	0	161395
3576	聯合再生     	26	201712	1	      	3731000
3576	聯合再生     	26	201712	旺能光電(吳江)      	0	3581760
3576	聯合再生     	26	201712	新日光（南昌）      	0	149240
3576	聯合再生     	26	201812	1	      	4409653
3576	聯合再生     	26	201812	江西昇陽光電科技    	0	567153
3576	聯合再生     	26	201812	旺能光電(吳江)      	0	3688800
3576	聯合再生     	26	201812	新日光（南昌）      	0	153700
3579	尚志         	24	200812	1	      	132512
3579	尚志         	24	200812	宇駿(濰坊)新能源科技	0	132512
3579	尚志         	24	200912	1	      	440182
3579	尚志         	24	200912	宇駿(濰坊)新能源科技	0	440182
3579	尚志         	24	201012	1	      	400829
3579	尚志         	24	201012	宇駿(濰坊)新能源科技	0	400829
3579	尚志         	24	201112	1	      	416584
3579	尚志         	24	201112	宇駿(濰坊)新能源科技	0	416584
3579	尚志         	24	201212	1	      	399590
3579	尚志         	24	201212	宇駿(濰坊)新能源科技	0	399590
3579	尚志         	24	201312	1	      	2074776
3579	尚志         	24	201312	石林雲電投新能源開發	4	0
3579	尚志         	24	201312	宇駿(濰坊)新能源科技	0	2074776
3579	尚志         	24	201412	1	      	2202840
3579	尚志         	24	201412	宇駿(濰坊)新能源科技	0	2202840
3579	尚志         	24	201512	1	      	2284968
3579	尚志         	24	201512	宇駿(濰坊)新能源科技	0	2284968
3579	尚志         	24	201612	1	      	2244600
3579	尚志         	24	201612	宇駿(濰坊)新能源科技	0	2244600
3579	尚志         	24	201712	1	      	2244600
3579	尚志         	24	201712	宇駿(濰坊)新能源科技	0	2244600
3579	尚志         	24	201812	1	      	2137764
3579	尚志         	24	201812	宇駿(濰坊)新能源科技	0	2137764
3579	尚志         	24	201812	濰坊佳能經貿        	0	0
3583	辛耘         	24	200512	1	      	26280
3583	辛耘         	24	200512	新耕(上海)貿易      	0	26280
3583	辛耘         	24	200612	1	      	28580
3583	辛耘         	24	200612	新耕(上海)貿易      	0	28580
3583	辛耘         	24	200712	1	      	28580
3583	辛耘         	24	200712	新耕(上海)貿易      	0	28580
3583	辛耘         	24	200812	1	      	28580
3583	辛耘         	24	200812	新耕(上海)貿易      	0	28580
3583	辛耘         	24	200912	1	      	28580
3583	辛耘         	24	200912	新耕(上海)貿易      	0	28580
3583	辛耘         	24	201012	1	      	60775
3583	辛耘         	24	201012	新耕(上海)貿易      	0	60775
3583	辛耘         	24	201112	1	      	56614
3583	辛耘         	24	201112	新耕(上海)貿易      	0	56614
3583	辛耘         	24	201212	1	      	54305
3583	辛耘         	24	201212	新耕(上海)貿易      	0	54305
3583	辛耘         	24	201312	1	      	55735
3583	辛耘         	24	201312	新耕(上海)貿易      	0	55735
3583	辛耘         	24	201412	1	      	154136
3583	辛耘         	24	201412	新耕(上海)貿易      	0	154136
3583	辛耘         	24	201512	1	      	159858
3583	辛耘         	24	201512	新耕(上海)貿易      	0	159858
3583	辛耘         	24	201612	1	      	157058
3583	辛耘         	24	201612	新耕(上海)貿易      	0	157058
3583	辛耘         	24	201712	1	      	144931
3583	辛耘         	24	201712	新耕(上海)貿易      	0	144931
3583	辛耘         	24	201812	1	      	149582
3583	辛耘         	24	201812	新耕(上海)貿易      	0	149582
3588	通嘉         	24	201112	1	      	6055
3588	通嘉         	24	201112	通嘉科技(深圳)      	2	6055
3588	通嘉         	24	201212	1	      	12371
3588	通嘉         	24	201212	通嘉科技(深圳)      	2	12371
3588	通嘉         	24	201312	1	      	26825
3588	通嘉         	24	201312	通嘉科技(深圳)      	2	26825
3588	通嘉         	24	201412	1	      	28485
3588	通嘉         	24	201412	通嘉科技(深圳)      	2	28485
3588	通嘉         	24	201512	1	      	29543
3588	通嘉         	24	201512	通嘉科技(深圳)      	2	29543
3588	通嘉         	24	201612	1	      	29025
3588	通嘉         	24	201612	通嘉科技(深圳)      	2	29025
3588	通嘉         	24	201712	1	      	53568
3588	通嘉         	24	201712	通嘉科技(深圳)      	2	53568
3588	通嘉         	24	201812	1	      	55287
3588	通嘉         	24	201812	通嘉科技(深圳)      	2	55287
3591	艾笛森       	26	200612	1	      	96170
3591	艾笛森       	26	200612	東莞艾笛森光電      	2	55420
3591	艾笛森       	26	200612	揚州雷笛森貿易      	0	40750
3591	艾笛森       	26	200712	1	      	176627
3591	艾笛森       	26	200712	東莞艾笛森光電      	2	91867
3591	艾笛森       	26	200712	揚州艾笛森光電      	0	81495
3591	艾笛森       	26	200712	揚州雷笛森貿易      	0	3265
3591	艾笛森       	26	200812	1	      	333008
3591	艾笛森       	26	200812	東莞艾笛森光電      	2	106308
3591	艾笛森       	26	200812	揚州艾笛森光電      	0	223440
3591	艾笛森       	26	200812	揚州雷笛森貿易      	0	3260
3591	艾笛森       	26	200912	1	      	547303
3591	艾笛森       	26	200912	東莞艾笛森光電      	2	113991
3591	艾笛森       	26	200912	揚州艾笛森光電      	0	423518
3591	艾笛森       	26	200912	揚州雷笛森貿易      	0	9794
3591	艾笛森       	26	201012	1	      	799639
3591	艾笛森       	26	201012	東莞艾笛森光電      	2	145991
3591	艾笛森       	26	201012	揚州艾笛森光電      	0	643849
3591	艾笛森       	26	201012	揚州雷笛森貿易      	0	9799
3591	艾笛森       	26	201112	1	      	1090759
3591	艾笛森       	26	201112	東莞艾笛森光電      	2	145991
3591	艾笛森       	26	201112	揚州艾笛森光電      	0	934969
3591	艾笛森       	26	201112	揚州雷笛森貿易      	0	9799
3591	艾笛森       	26	201212	1	      	1328989
3591	艾笛森       	26	201212	東莞艾笛森光電      	2	145991
3591	艾笛森       	26	201212	揚州艾笛森光電      	0	1173199
3591	艾笛森       	26	201212	揚州雷笛森貿易      	0	9799
3591	艾笛森       	26	201312	1	      	1471074
3591	艾笛森       	26	201312	東莞艾笛森光電      	2	145991
3591	艾笛森       	26	201312	琉明斯光電科技（深圳	2	3497
3591	艾笛森       	26	201312	揚州艾笛森光電      	0	1291459
3591	艾笛森       	26	201312	揚州雷笛森貿易      	0	30127
3591	艾笛森       	26	201412	1	      	1856569
3591	艾笛森       	26	201412	東莞艾笛森光電      	2	145991
3591	艾笛森       	26	201412	琉明斯光電科技（深圳	2	3497
3591	艾笛森       	26	201412	揚州艾特光電        	0	82445
3591	艾笛森       	26	201412	揚州艾笛森光電      	0	1594509
3591	艾笛森       	26	201412	揚州雷笛森貿易      	0	30127
3591	艾笛森       	26	201512	1	      	2142726
3591	艾笛森       	26	201512	東莞艾笛森光電      	2	145991
3591	艾笛森       	26	201512	揚州艾特光電        	0	124644
3591	艾笛森       	26	201512	揚州艾笛森光電      	0	1841964
3591	艾笛森       	26	201512	揚州雷笛森貿易      	0	30127
3591	艾笛森       	26	201612	1	      	2246510
3591	艾笛森       	26	201612	東莞艾笛森光電      	2	145991
3591	艾笛森       	26	201612	東莞達文西光電      	2	60767
3591	艾笛森       	26	201612	揚州艾特光電        	0	167661
3591	艾笛森       	26	201612	揚州艾笛森光電      	0	1841964
3591	艾笛森       	26	201612	揚州雷笛森貿易      	0	30127
3591	艾笛森       	26	201712	1	      	2216383
3591	艾笛森       	26	201712	東莞艾笛森光電      	2	145991
3591	艾笛森       	26	201712	東莞達文西光電      	2	60767
3591	艾笛森       	26	201712	揚州艾特光電        	0	167661
3591	艾笛森       	26	201712	揚州艾笛森光電      	0	1841964
3591	艾笛森       	26	201712	揚州雷笛森貿易      	0	0
3591	艾笛森       	26	201812	1	      	2216383
3591	艾笛森       	26	201812	東莞艾笛森光電      	2	145991
3591	艾笛森       	26	201812	東莞達文西光電      	2	60767
3591	艾笛森       	26	201812	揚州艾特光電        	0	167661
3591	艾笛森       	26	201812	揚州艾笛森光電      	0	1841964
3593	力銘         	28	200612	1	      	133644
3593	力銘         	28	200612	力銘電子(蘇州)      	0	133644
3593	力銘         	28	200712	1	      	133016
3593	力銘         	28	200712	力銘電子(蘇州)      	0	133016
3593	力銘         	28	200812	1	      	167586
3593	力銘         	28	200812	力銘電子(蘇州)      	0	134726
3593	力銘         	28	200812	力寶電子(蘇州)      	0	32860
3593	力銘         	28	200912	1	      	163353
3593	力銘         	28	200912	力銘電子(蘇州)      	0	131323
3593	力銘         	28	200912	力寶電子(蘇州)      	0	32030
3593	力銘         	28	201012	1	      	148563
3593	力銘         	28	201012	力銘電子(蘇州)      	0	119433
3593	力銘         	28	201012	力寶電子(蘇州)      	0	29130
3593	力銘         	28	201112	1	      	305707
3593	力銘         	28	201112	力銘電子(蘇州)      	0	124099
3593	力銘         	28	201112	力寶電子(蘇州)      	0	181608
3593	力銘         	28	201212	1	      	293304
3593	力銘         	28	201212	力銘電子(蘇州)      	0	119064
3593	力銘         	28	201212	力寶電子(蘇州)      	0	174240
3593	力銘         	28	201312	1	      	301031
3593	力銘         	28	201312	力銘電子(蘇州)      	0	122201
3593	力銘         	28	201312	力寶電子(蘇州)      	0	178830
3593	力銘         	28	201412	1	      	666349
3593	力銘         	28	201412	力銘電子(蘇州)      	0	129560
3593	力銘         	28	201412	力寶電子(蘇州)      	0	189600
3593	力銘         	28	201412	蘇州隆登電子科技    	0	347189
3593	力銘         	28	201512	1	      	666349
3593	力銘         	28	201512	力銘電子(蘇州)      	0	129560
3593	力銘         	28	201512	力寶電子(蘇州)      	0	189600
3593	力銘         	28	201512	蘇州隆登電子科技    	0	347189
3593	力銘         	28	201612	1	      	666349
3593	力銘         	28	201612	力銘電子(蘇州)      	0	319160
3593	力銘         	28	201612	蘇州隆登電子科技    	0	347189
3593	力銘         	28	201712	1	      	666349
3593	力銘         	28	201712	力銘電子(蘇州)      	0	319160
3593	力銘         	28	201712	蘇州隆登電子科技    	0	347189
3593	力銘         	28	201812	1	      	666349
3593	力銘         	28	201812	力銘電子(蘇州)      	0	319160
3593	力銘         	28	201812	蘇州隆登電子科技    	0	347189
3596	智易         	27	200712	1	      	717522
3596	智易         	27	200712	上海廣智技術發展    	0	439332
3596	智易         	27	200712	仁寶網路資訊(昆山)  	0	278190
3596	智易         	27	200812	1	      	724257
3596	智易         	27	200812	上海廣智技術發展    	0	443456
3596	智易         	27	200812	仁寶網路資訊(昆山)  	0	280801
3596	智易         	27	200912	1	      	726786
3596	智易         	27	200912	上海廣智技術發展    	0	435344
3596	智易         	27	200912	仁寶網路資訊(昆山)  	0	291442
3596	智易         	27	201012	1	      	857325
3596	智易         	27	201012	上海廣智技術發展    	0	536575
3596	智易         	27	201012	仁寶網路資訊(昆山)  	0	320750
3596	智易         	27	201112	1	      	891024
3596	智易         	27	201112	上海廣智技術發展    	0	557666
3596	智易         	27	201112	仁寶網路資訊(昆山)  	0	333358
3596	智易         	27	201212	1	      	854676
3596	智易         	27	201212	上海廣智技術發展    	0	534917
3596	智易         	27	201212	仁寶網路資訊(昆山)  	0	319759
3596	智易         	27	201312	1	      	900618
3596	智易         	27	201312	上海廣智技術發展    	0	550758
3596	智易         	27	201312	仁寶網路資訊(昆山)  	0	329229
3596	智易         	27	201312	吳江大同貿易電子    	0	20631
3596	智易         	27	201412	1	      	969724
3596	智易         	27	201412	上海廣智技術發展    	0	584098
3596	智易         	27	201412	仁寶網路資訊(昆山)  	0	349159
3596	智易         	27	201412	智同電子科技(蘇州)  	0	36467
3596	智易         	27	201512	1	      	1004891
3596	智易         	27	201512	上海廣智技術發展    	0	605281
3596	智易         	27	201512	仁寶網路資訊(昆山)  	0	361821
3596	智易         	27	201512	智同電子科技(蘇州)  	0	37789
3596	智易         	27	201612	1	      	986238
3596	智易         	27	201612	上海廣智技術發展    	0	594045
3596	智易         	27	201612	仁寶網路資訊(昆山)  	0	355105
3596	智易         	27	201612	智同電子科技(蘇州)  	0	37088
3596	智易         	27	201712	1	      	910090
3596	智易         	27	201712	上海廣智技術發展    	0	548179
3596	智易         	27	201712	仁寶網路資訊(昆山)  	0	327687
3596	智易         	27	201712	智同電子科技(蘇州)  	0	34224
3596	智易         	27	201812	1	      	939295
3596	智易         	27	201812	上海廣智技術發展    	0	565770
3596	智易         	27	201812	仁寶網路資訊(昆山)  	0	338203
3596	智易         	27	201812	智同電子科技(蘇州)  	0	35322
3605	宏致         	28	200512	1	      	106106
3605	宏致         	28	200512	昆山宏致電子        	0	106106
3605	宏致         	28	200512	東莞宏致電子        	2	0
3605	宏致         	28	200612	1	      	261941
3605	宏致         	28	200612	昆山宏致電子        	0	163000
3605	宏致         	28	200612	東莞宏致電子        	2	98941
3605	宏致         	28	200712	1	      	263126
3605	宏致         	28	200712	昆山宏致電子        	0	163447
3605	宏致         	28	200712	東莞宏致電子        	2	99679
3605	宏致         	28	200812	1	      	272213
3605	宏致         	28	200812	昆山宏致電子        	0	163447
3605	宏致         	28	200812	昆山奇致商貿        	0	9087
3605	宏致         	28	200812	東莞宏致電子        	2	99679
3605	宏致         	28	200912	1	      	287835
3605	宏致         	28	200912	昆山宏致電子        	0	163447
3605	宏致         	28	200912	昆山奇致商貿        	0	9087
3605	宏致         	28	200912	東莞宏致電子        	2	115301
3605	宏致         	28	201012	1	      	335835
3605	宏致         	28	201012	昆山宏致電子        	0	163447
3605	宏致         	28	201012	昆山奇致商貿        	0	9087
3605	宏致         	28	201012	東莞宏致電子        	2	115301
3605	宏致         	28	201012	重慶宏高電子        	4	48000
3605	宏致         	28	201112	1	      	365145
3605	宏致         	28	201112	昆山宏致電子        	0	163447
3605	宏致         	28	201112	昆山奇致商貿        	0	9087
3605	宏致         	28	201112	東莞宏致電子        	2	115301
3605	宏致         	28	201112	重慶宏高電子        	4	77310
3605	宏致         	28	201212	1	      	716257
3605	宏致         	28	201212	昆山宏致電子        	0	163447
3605	宏致         	28	201212	昆山奇致商貿        	0	9087
3605	宏致         	28	201212	東莞宏致電子        	2	115301
3605	宏致         	28	201212	重慶宏高電子        	4	77310
3605	宏致         	28	201212	蘇州加利斯精密金屬工	0	351112
3605	宏致         	28	201312	1	      	716257
3605	宏致         	28	201312	昆山宏致電子        	0	163447
3605	宏致         	28	201312	昆山奇致商貿        	0	9087
3605	宏致         	28	201312	東莞宏致電子        	2	115301
3605	宏致         	28	201312	重慶宏高電子        	4	77310
3605	宏致         	28	201312	蘇州加利斯精密金屬工	0	351112
3605	宏致         	28	201412	1	      	716257
3605	宏致         	28	201412	昆山宏致電子        	0	163447
3605	宏致         	28	201412	昆山奇致商貿        	0	9087
3605	宏致         	28	201412	東莞宏致電子        	2	115301
3605	宏致         	28	201412	重慶宏高電子        	4	77310
3605	宏致         	28	201412	蘇州加利斯精密金屬工	0	351112
3605	宏致         	28	201512	1	      	1076940
3605	宏致         	28	201512	昆山宏致電子        	0	163447
3605	宏致         	28	201512	昆山奇致商貿        	0	9087
3605	宏致         	28	201512	東莞宏致電子        	2	115301
3605	宏致         	28	201512	南通大地電氣        	0	0
3605	宏致         	28	201512	重慶宏高電子        	4	77310
3605	宏致         	28	201512	僑達電子(東莞)      	2	0
3605	宏致         	28	201512	聚翰電子(重慶)      	4	0
3605	宏致         	28	201512	龍翰電子(蘇州)      	0	301403
3605	宏致         	28	201512	蘇州加利斯精密金屬工	0	351112
3605	宏致         	28	201512	蘇州瀚騰電子科技    	0	59280
3605	宏致         	28	201612	1	      	1173615
3605	宏致         	28	201612	昆山宏致電子        	0	163447
3605	宏致         	28	201612	昆山奇致商貿        	0	9087
3605	宏致         	28	201612	東莞宏致電子        	2	115301
3605	宏致         	28	201612	東莞奇翰電子        	2	0
3605	宏致         	28	201612	南通大地電氣        	0	0
3605	宏致         	28	201612	重慶宏高電子        	4	173985
3605	宏致         	28	201612	聚翰電子(重慶)      	4	0
3605	宏致         	28	201612	龍翰電子(蘇州)      	0	301403
3605	宏致         	28	201612	蘇州加利斯精密金屬工	0	351112
3605	宏致         	28	201612	蘇州瀚騰電子科技    	0	59280
3605	宏致         	28	201712	1	      	1309493
3605	宏致         	28	201712	昆山宏致電子        	0	163447
3605	宏致         	28	201712	昆山奇致商貿        	0	9087
3605	宏致         	28	201712	東莞宏致電子        	2	115301
3605	宏致         	28	201712	東莞奇翰電子        	2	45293
3605	宏致         	28	201712	南通大地電氣        	0	0
3605	宏致         	28	201712	重慶宏高電子        	4	173985
3605	宏致         	28	201712	龍翰電子(蘇州)      	0	301403
3605	宏致         	28	201712	蘇州加利斯精密金屬工	0	351112
3605	宏致         	28	201712	蘇州瀚騰電子科技    	0	149865
3605	宏致         	28	201812	1	      	1319970
3605	宏致         	28	201812	昆山宏致電子        	0	163447
3605	宏致         	28	201812	昆山奇致商貿        	0	9087
3605	宏致         	28	201812	東莞市宏高電子科技  	2	10477
